Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,MS2,Reference Ion,"Group Area: Control, Sample","Group Area: Dosed, Sample","Group CV [%]: Control, Sample","Group CV [%]: Dosed, Sample","Ratio: (Dosed, Sample) / (Control, Sample)","Log2 Fold Change: (Dosed, Sample) / (Control, Sample)","P-value: (Dosed, Sample) / (Control, Sample)","Adj. P-value: (Dosed, Sample) / (Control, Sample)",Peak Rating (Max.),Peak Rating: 5weeks_1_nonpolar_neg.raw (F1),Peak Rating: 5weeks_2_nonpolar_neg.raw (F2),Peak Rating: 5weeks_3_nonpolar_neg.raw (F3),Peak Rating: 5weeks_4_nonpolar_neg.raw (F4),Peak Rating: 8weeks_1_nonpolar_neg.raw (F9),Peak Rating: 8weeks_2_nonpolar_neg.raw (F10),Peak Rating: 8weeks_3_nonpolar_neg.raw (F11),Peak Rating: 8weeks_4_nonpolar_neg.raw (F12),Peak Rating: 12weeks_1__nonpolar_neg.raw (F17),Peak Rating: 12weeks_2_nonpolar_neg.raw (F18),Peak Rating: 12weeks_3_nonpolar_neg.raw (F19),Peak Rating: 12weeks_4_nonpolar_neg.raw (F20),Peak Rating: 5weeks_9_nonpolar_neg.raw (F5),Peak Rating: 5weeks_10_nonpolar_neg.raw (F6),Peak Rating: 5weeks_11_nonpolar_neg.raw (F7),Peak Rating: 5weeks_12_nonpolar_neg.raw (F8),Peak Rating: 8weeks_9_nonpolar_neg.raw (F13),Peak Rating: 8weeks_10_nonpolar_neg.raw (F14),Peak Rating: 8weeks_11_nonpolar_neg.raw (F15),Peak Rating: 8weeks_12_nonpolar_neg.raw (F16),Peak Rating: 12weeks_9_nonpolar_neg.raw (F21),Peak Rating: 12weeks_10_nonpolar_neg.raw (F22),Peak Rating: 12weeks_11_nonpolar_neg.raw (F23),Peak Rating: 12weeks_12_nonpolar_neg.raw (F24),Peak Rating: Blk8_nonpolar_neg.raw (F25),Peak Rating: Blk9_nonpolar_neg.raw (F26),Peak Rating: Blk10_nonpolar_neg.raw (F27),Peak Rating: Blk11_nonpolar_neg.raw (F28),Peak Rating: Blk12_nonpolar_neg.raw (F29),Peak Rating: Blk13_nonpolar_neg.raw (F30),Peak Rating: Blk14_nonpolar_neg.raw (F31)
,FALSE,,C27 H35 Cl3 N4 O5 P2 S2,Full match,No results,No results,No results,0.89,726.05961,725.05234,4.222,3155852.096,0,0,,,,No MS2,[M-H]-1,1650498.508,1389675.74,43.5480473,55.48625381,0.842,-0.25,0.247607867,0.742765829,4.6,2.6,1.4,1.1,1.7,1.2,2,0.5,2.3,4.6,,,0.7,2,2,,2.3,1.1,1.6,1,3.1,,,3.9,,,,,,,,
,FALSE,,C44 H65 N2 O3 P3,Full match,No results,No results,No results,-1.72,762.41949,761.41222,4.151,3155356.678,0,0,,,,No MS2,[M-H]-1,210245.8488,206665.1009,140.853588,129.6108228,0.983,-0.02,0.930198115,0.986967761,5.4,,,,1,3.3,4.5,,,,2.3,,,,5.4,5.2,,1.7,,,,,,,,,,,,,,
,FALSE,,C46 H81 N7 O2,Full match,No results,No results,No results,0,763.64518,762.6379,17.997,3154548.379,0,0,,,,No MS2,[M-H]-1,196599.3473,153791.7666,149.7901032,43.7201559,0.782,-0.35,0.086000726,0.540690141,4.8,,4.2,,,,,,,,4.8,3.9,,,,,,,,,,2.1,1,,2.1,,,,,,,
,FALSE,"N-[4-(1-Acetyl-2,5-dioxo-4-imidazolidinyl)butyl]-N-cyclohexylacetamide",C17 H27 N3 O4,No results,No results,No results,Full match,-2.77,337.19922,336.19276,1.036,3154235.901,2,0,,,,No MS2,[M-H]-1,363412.4746,276173.2699,129.9661746,66.43105621,0.76,-0.4,0.412693532,0.844732545,4.8,,2.9,,0.7,,,,,0.5,4.8,2.1,,,1.2,,3.6,3.1,,,,1.7,,4.8,,,4.2,,,,,
,FALSE,,C42 H87 Cl N6 P2 S,Full match,No results,No results,No results,0.12,804.58776,803.58049,16.77,3153755.023,0,0,,,,No MS2,[M-H]-1,1709261.661,1464118.675,51.98525394,59.12063281,0.857,-0.22,0.292359976,0.782935266,4.2,3.7,2.9,2.7,2.7,2,3,,3.5,1.2,3.7,3.7,3.1,3.5,4,,0.5,3.1,2,3.3,2.7,4.2,2.3,3.7,3,,,,,,,
,FALSE,,C7 H20 N8 P2,Full match,No results,No results,No match,-6.05,278.12693,277.11969,11.868,3153747.981,34,0,,,,No MS2,[M-H]-1,458220.2141,704346.8056,47.6203492,90.26558794,1.537,0.62,0.059321705,0.480289146,4,,,,2.9,,,,,,3.6,,1,,2.2,,0.5,,,,,,1.6,2.2,2.1,,2.3,4,2.9,,,
,FALSE,,C26 H16 Cl N4 O11 P,Full match,No results,No results,No results,-0.07,626.02413,625.01685,3.542,3153672.689,0,0,,,,No MS2,[M-H]-1,1926515.079,1344476.151,52.1103743,63.21557646,0.698,-0.52,0.756594987,0.95665613,5.4,2.1,,3.5,,2.3,4.5,3.7,4.8,4.1,0.8,2.3,4.1,,,4.1,,4.2,3.5,3.3,4.8,5.4,,3.1,,,,,,,,
,FALSE,,C8 H14 N7 P,Full match,No results,No results,No match,4.5,239.10591,238.09865,0.227,3153645.374,21,0,,,,No MS2,[M-H]-1,1132.954793,1458.845487,341.0524207,239.1481534,1.288,0.36,0.50840013,0.881534089,5.8,5.8,,,,,,,,,,3.4,,,,,,,4.1,,,,,,,,,,,,,
,FALSE,,C39 H56 N6 O7 S5,Full match,No results,No results,No results,-1.07,880.28046,879.27318,3.002,3153342.542,0,0,,,,No MS2,[M-H]-1,1327985.891,1816627.096,45.21440625,33.76816026,1.368,0.45,0.068050074,0.500307399,5.4,1.6,3.1,,,5.4,3,3.5,4.6,,,,3.9,,3.5,2.9,,,,2.7,1.7,4.4,,2.9,2.5,,,,,,,
,FALSE,,,No results,No results,No results,No results,,567.03022,566.02294,7.291,3152277.136,0,0,,,,No MS2,[M-H]-1,1564834.819,1572500.835,44.62087037,30.2328693,1.005,0.01,0.421892088,0.847923542,5.1,3.9,3.3,3.5,2.7,1.7,4.6,4.2,5,1.2,,,2.6,5.1,3.8,2.1,4.4,3.6,,4,3.6,3.5,2.1,2.5,1.7,,,,,,,
,FALSE,,C39 H76 N9 O3 P S,Full match,No results,No results,No results,-0.88,781.55226,780.54505,8.849,3151838.614,0,0,,,,No MS2,[M-H]-1,1608876.365,1069797.15,54.97683859,49.3385245,0.665,-0.59,0.119430448,0.611759866,5.2,1.2,0.5,5.2,3,3.5,4.5,1.6,2.7,1.6,,2.3,1.1,4.1,2.3,3.9,2,2.1,2.3,2.7,3.5,,1.7,,1.6,,,,,,,
,FALSE,MOPS,C7 H15 N O4 S,Full match,No results,No results,Full match,-8.89,209.07032,208.06305,0.201,3151693.211,55,0,,,,No MS2,[M-H]-1,2676.586765,8445.738371,304.0905839,269.1103353,3.155,1.66,0.479648201,0.871145207,6.5,6.5,3,4.2,,,,,,,,,,,,,,,4.1,3.4,,1.9,4.5,,,1.5,3,3,,,,
,FALSE,,C26 H52 N O4 P3,Full match,No results,No results,No match,-3.04,535.30929,534.30202,6.404,3151560.523,1,0,,,,No MS2,[M-H]-1,1634144.884,1420008.169,60.63327363,42.09933851,0.869,-0.2,0.879992147,0.979652148,4.8,2.7,1.2,2.2,1.6,4.8,4.5,,,,1.6,0.8,3.5,3.5,,2,3.1,2.3,3.5,3.5,,4.8,2.7,0.8,4.1,,,,,,,
,FALSE,,C4 H8 N9 O P,Full match,No results,No match,No match,0.48,229.05905,228.05152,9.631,3149760.525,9,0,,,,No MS2,[M-H]-1,58066.92578,215265.4968,123.3463389,209.2550382,3.707,1.89,0.423248906,0.848108412,5.2,3.3,,3,,2,,,,,,,,,5.2,1.7,2.2,,,4.4,,,3.4,2.9,,,4.9,,,,,
,FALSE,,,No results,No results,No results,No results,,137.86908,136.8618,12.949,3146176.724,0,0,,,,No MS2,[M-H]-1,977965.8887,1113845.075,62.84920065,32.7036952,1.139,0.19,0.400519303,0.837970605,5.5,3.7,3,3.7,,2.7,1.4,,0.8,0.8,3.5,1.4,,2.1,4.4,2.5,2.5,2.2,4.4,5.5,4.7,1,2.1,,3.2,,,1.5,,1.5,2.3,2.3
,FALSE,,C16 H17 Cl N4,Full match,No results,No results,No match,6.8,300.11622,299.10894,30.767,3146176.108,13,0,,,,No MS2,[M-H]-1,698523.2215,508541.7695,88.88106709,57.96451522,0.728,-0.46,0.201633506,0.705781885,6.3,,6.3,4,,2.3,5.4,2.9,6.1,3.1,0.8,5.5,2.2,0.5,2.5,,3.3,,2.1,,4,5.2,3.6,,,1.6,2.5,,5.2,3.5,4,
,FALSE,,C38 H23 Cl N2 O P2,Full match,No results,No results,No results,-0.67,620.097,619.08972,2.474,3145848.462,0,0,,,,No MS2,[M-H]-1,897304.2406,1314792.307,56.31526377,51.86991383,1.465,0.55,0.052231311,0.466164335,5.6,,3.9,,5,4.6,4.8,3.1,4.2,5.2,4.6,3.1,5.4,,5.4,5.6,2.7,5,3.5,3.3,5,,3.9,4.6,,,,,,,,
,FALSE,,C8 H5 Br S2,Full match,No results,No results,No match,-2.38,243.90102,242.89375,11.304,3144734.944,5,0,,,,No MS2,[M-H]-1,406287.6808,49583.03834,79.02603278,261.9284145,0.122,-3.03,0.004479467,0.161040616,6.1,,3.3,1.9,6.1,5.2,4,,,,3.9,1.2,2.5,,,4.4,,,,3.8,,1.8,,,,3.5,,,3.9,,,
,FALSE,,C18 H35 N4 O3 P S,Full match,No results,No results,No match,8.35,418.22024,417.21296,3.67,3144670.493,1,0,,,,No MS2,[M-H]-1,1159619.19,1991437.156,65.86156126,46.74839602,1.717,0.78,0.273818175,0.76659805,5.6,,4.2,2.1,3.6,4.6,4.8,,3.9,,4.5,0.8,4.5,2,,2.7,3.5,3.1,3.9,3.1,4.2,2,5.6,3.7,4.5,,,,,,,2.4
,FALSE,,C17 H29 Br O11,Full match,No results,No results,No results,-2.9,488.08791,487.08063,1.602,3143796.974,0,0,,,,No MS2,[M-H]-1,793785.4503,1092660.843,68.42036612,58.89761991,1.377,0.46,0.477793007,0.869864726,5.4,,,,3.1,4.6,4.2,5.4,,,2.6,0.2,3.9,3.1,4.2,,2.7,,4.5,1.6,1.2,,2.7,5,3.5,,,,,,,
,FALSE,,C31 H33 Cl4 N O2 S,Full match,No results,No results,No results,0.32,623.09881,622.09153,2.688,3142946.118,0,0,,,,No MS2,[M-H]-1,898280.9768,1463134.232,66.2871643,69.16753076,1.629,0.7,0.938658171,0.98815427,5.6,,4.6,2.7,5,4.5,3,4.8,2.7,,3.3,4.6,4.2,4.6,4.8,5,5.4,5.6,3.9,5.4,4.6,4.5,2.9,5.2,4,,,,,,,
,FALSE,,C20 H32 Cl N9 O2 S5,Full match,No results,No results,No results,-0.04,625.09708,624.0898,2.702,3142946.118,0,0,,,,No MS2,[M-H]-1,779980.0817,1470598.36,67.50736336,67.86403363,1.885,0.91,0.703004458,0.944464819,6.1,,6.1,2.3,4.6,3.1,4.1,5,4.8,,2.5,,3.5,4.6,4.5,3.9,2,5.6,2.3,5.8,4.6,,,2.9,,,,,,,,
,FALSE,,C21 H48 N6 O9,Full match,No results,No results,No match,-0.57,528.34798,527.3407,3.871,3140841.149,1,0,,,,No MS2,[M-H]-1,605583.7536,949014.827,76.08918228,70.81202456,1.567,0.65,0.283098458,0.776407183,6.1,6.1,,,,4.6,3,1.6,,,,,1.4,,4.2,,,4.6,3.9,4.5,4.2,,,,4.2,,,,,,,
,FALSE,hippuryl-histidyl-leucine,C21 H27 N5 O5,No results,No results,No results,Full match,-2.86,429.19999,428.1927,31.073,3139518.763,2,0,,,,No MS2,[M-H]-1,614508.9944,413260.3203,97.07324175,115.5347289,0.673,-0.57,0.35288016,0.821277084,5.9,,3.1,2.3,,2.2,1.6,3.5,1.7,2.5,,,,2.7,,,,,5.9,,3.5,,,,2.2,5.2,4,5.9,4,2.5,4.8,0.8
,FALSE,,C36 H79 N9 O5 P2,Full match,No results,No results,No results,-0.78,779.56733,778.56006,13.092,3135138.908,0,0,,,,No MS2,[M-H]-1,428721.7277,377718.9775,79.58734455,105.8965606,0.881,-0.18,0.599188443,0.918208083,4.6,2,3.1,4.6,,,,,,1.7,,2,,,,0.6,1.4,,,,,3.3,3.9,3,3.9,,,,,,,
,FALSE,,C24 H32 N2 O S,Full match,No results,No results,No match,6.1,396.22595,395.21868,17.03,3134852.788,4,0,,,,No MS2,[M-H]-1,740339.907,792402.3349,66.53197306,73.79021903,1.07,0.1,0.136564281,0.639317078,4.8,,,,,,,,,,0.2,4.8,,2.3,2.2,0.2,,,,1,1.6,,,2,,,,,,,,
,FALSE,,C35 H74 N9 O4 P,Full match,No results,No results,No match,-1.11,715.55935,714.55182,12.402,3133543.892,1,0,,,,No MS2,[M-H]-1,1219945.676,914135.4543,53.02393985,76.20733567,0.749,-0.42,0.564749404,0.906376617,5.8,2.5,2.7,5.8,,3.5,1.4,4.4,5,5.4,,,4.2,,,0.8,3.6,2.6,,1.7,2.3,,1.8,,5,,,,,,,
,FALSE,diphenylcarbazone,C13 H12 N4 O,No results,No results,No results,Full match,-3.86,240.10018,239.09285,31.456,3130833.855,49,0,,,,No MS2,[M-H]-1,366884.7622,358565.7937,136.7183239,102.0717406,0.977,-0.03,0.892510456,0.981652234,5.2,,,1.8,5.2,,,,,,2.6,,,1,,3.8,1.9,,,2,2,,,2.9,,0.6,1.2,,,,0.8,2
,FALSE,,C32 H27 Cl4 N5,Full match,No results,No results,No results,-0.49,621.10175,620.09448,2.673,3128890.528,0,0,,,,No MS2,[M-H]-1,835931.129,1161028.725,75.10260637,63.89116263,1.389,0.47,0.878021965,0.979489811,5.4,2.5,5,,3.9,4.1,3.3,5.2,4.8,,3.3,4.2,3.5,4.6,5.2,5,5.4,4.2,,5.4,4.6,,,2.3,4,,,,,,,
,FALSE,Bis(trimethylsilyl) pimelate,C13 H28 O4 Si2,No results,No results,No results,Full match,-1.1,304.15228,303.14515,0.643,3128848.406,9,0,,,,No MS2,[M-H]-1,799605.0115,1120490.055,74.1224061,49.93256033,1.401,0.49,0.756960378,0.956861624,5.8,,5.8,5.4,3.5,1.6,2.1,2.2,2,2.1,,2.9,4,0.8,1,4,2,3.1,2.3,1.6,4.4,2,2.7,4.8,0.5,5.8,,5.1,,,,
,FALSE,UDP-3-keto-α-D-glucose,C15 H22 N2 O17 P2,No results,No results,Full match,Full match,-0.97,564.03882,563.03155,6.117,3128213.774,1,0,,,,No MS2,[M-H]-1,1205161.604,1281174.669,44.6725745,50.09768596,1.063,0.09,0.566719092,0.906593442,4.6,3.7,3.1,4.6,,1.6,2,,2.3,2,1.2,,3.1,3.5,2.7,2.7,1.6,2.7,3.1,4.1,4.6,,1.6,,1.6,,,,,,,
,FALSE,,C7 H4 N2,Full match,No results,No results,No results,-0.31,116.03741,115.03007,0.593,3127108.873,0,0,,,,DDA for preferred ion,[M-H]-1,520034.9921,461211.1115,63.68419257,116.0585224,0.887,-0.17,0.620017057,0.921035159,5.8,,3,,5.2,,,,,2.9,,,1.7,3.5,2.9,1.9,1.6,2.1,,3,5.8,,,2.6,3,3,1,,,3.1,,
,FALSE,Cryptand 222B,C22 H36 N2 O6,No results,No results,No results,Full match,-0.17,424.25726,423.24991,16.685,3126664.08,2,0,,,,No MS2,[M-H]-1,213050.5649,218188.1953,165.0470968,84.49880887,1.024,0.03,0.768565314,0.960313787,3.3,,3.3,1.7,,,2.7,0.7,3.3,,,,,0.6,,,,,3,,0.8,,,1.6,,,,,1.9,,,
,FALSE,,C16 H23 Cl O13 P2,Full match,No results,No results,No match,1.46,520.031,519.02372,4.882,3126582.762,2,0,,,,No MS2,[M-H]-1,2323717.793,2065556.495,22.07344951,28.39079694,0.889,-0.17,0.13638348,0.639317078,5.3,2.8,,4.3,3.4,3.4,2.8,2.4,2.8,,3.2,,3.2,1.8,2.6,3.2,2.6,1.7,3,4.5,3.2,2.8,2.6,5.3,1.8,,,,,,,
,FALSE,,C5 H16 N9 O P,Full match,No results,No results,No match,-1.26,249.12123,248.11395,15.244,3123652.398,7,0,,,,No MS2,[M-H]-1,406269.9542,385495.4888,127.7831668,73.02937679,0.949,-0.08,0.959162197,0.992325345,5.9,,,,,1.1,,,,,3.3,,,0.6,,,5.9,,,2.7,,0.6,,3.1,,,,,,,,
,FALSE,,C36 H45 P,Full match,No results,No results,No match,-7.24,508.32221,507.31493,3.902,3122984.317,1,0,,,,No MS2,[M-H]-1,1007936.915,1785735.548,58.56150974,53.65190236,1.772,0.83,0.44063275,0.853452134,5.4,2.6,0.2,3.3,,3.5,3.7,3,4.8,3.5,3.1,2.9,5.4,,3.9,,,3.1,4.6,2.6,2.2,3.9,4.8,,4.2,,,,,,,
,FALSE,,C19 H27 Cl S,Full match,No results,No results,No match,2.06,322.15286,321.14561,9.95,3122573.167,16,0,,,,No MS2,[M-H]-1,678886.5525,1008381.591,80.25171356,48.3346082,1.485,0.57,0.981802866,0.996529648,5.9,1.6,,,5.9,,,,0.7,,4.8,,,,,1.2,,,,,,,,,1.5,,1.2,,,,,
,FALSE,"(2S)-3-(β-D-Galactopyranosyloxy)-2-[(9Z,12Z,15Z)-9,12,15-octadecatrienoyloxy]propyl (11Z,14Z)-11,14-icosadienoate",C47 H80 O10,No results,No results,No results,Full match,3.61,804.57806,803.57078,15.668,3121956.841,1,0,,,,No MS2,[M-H]-1,1317594.726,648720.7278,54.40031167,75.04373649,0.492,-1.02,0.043426698,0.43445871,5,5,,,,,,,4.5,3.3,,3.3,,,,1.7,,,,,,3.3,,,5,,,,,,,
,FALSE,,C31 H29 P S,Full match,No results,No results,No match,5.61,464.17536,463.16808,4.383,3120994.194,3,0,,,,No MS2,[M-H]-1,1211785.252,1523259.121,66.69125679,59.85715546,1.257,0.33,0.579710508,0.909751099,5.4,4.5,3.5,,,3.5,4.2,2.3,2.7,,,,5.2,2,,3.1,,3.9,4.2,3.5,3.7,3.5,5.4,4.8,4.2,,,,,,,
,FALSE,,C44 H44 N9 O3 P3,Full match,No results,No results,No results,0.08,839.27807,838.27079,4.965,3120814.958,0,0,,,,No MS2,[M-H]-1,1248047.323,1869624.918,64.26317261,39.71748545,1.498,0.58,0.061009616,0.482935775,5.9,5.2,1.4,5,2.9,3.5,2.6,,5.2,,1.2,,3,,2.7,5.9,3.2,5.1,,2.7,2.3,4.6,1.3,2.7,2.1,,,,,,,
,FALSE,,C25 H53 N4 O9 P,Full match,No results,No results,No results,0.82,584.35549,583.34773,1.135,3119319.374,0,0,,,,No MS2,[M-H]-1,1474796.716,1279457.076,39.5877378,31.04922449,0.868,-0.2,0.323303735,0.803890374,6.9,6.9,,,,,,,3.6,,,,,,,,,,,,,,,4.1,,,,,,,,
,FALSE,,C14 H39 N10 P S,Full match,No results,No results,No match,0.37,410.2819,409.27462,3.913,3119119.915,6,0,,,,No MS2,[M-H]-1,1743718.787,1612780.123,44.89896764,39.99243457,0.925,-0.11,0.62960089,0.922720414,6.1,5.2,4.2,3.1,2.3,2,4.5,,2,,3,3.1,4.2,4.4,4.4,2.5,,4,4.4,4.7,1.7,6.1,4.4,,5.4,,,,,,,
,FALSE,,,No results,No results,No results,No results,,726.07636,725.06908,3.085,3119072.221,0,0,,,,No MS2,[M-H]-1,1177170.386,1197117.606,55.08622659,41.88960918,1.017,0.02,0.562834972,0.905624027,5.8,4.2,3.5,5,3.9,3.1,,5.4,3.5,,,5,1.1,3.5,5.8,,,4.2,4.6,3,5.4,4.2,4.2,5.4,2.3,,,,,,,
,FALSE,,C6 H19 N9 O P2,Full match,No results,No results,No match,-6.72,295.1168,294.10953,31.658,3118040.796,3,0,,,,No MS2,[M-H]-1,74191.74525,91166.60706,188.4894127,91.99235739,1.229,0.3,0.610353666,0.920789925,5.2,0.7,,,,1.4,4.4,,3.4,,,,,,,,,,5.2,2.5,2.5,3,,,,,4.4,,,4.5,,
,FALSE,,C44 H62 Cl2 O12 P2,Full match,No results,No results,No results,0.72,914.31001,913.30274,3.664,3117850.547,0,0,,,,No MS2,[M-H]-1,1651473.044,1938078.54,39.83453356,40.87965631,1.174,0.23,0.880075086,0.979652148,5.4,5.1,5.4,2.5,,,5,4,5.1,2.5,5,,3.8,4.2,3.9,2.7,2.7,3.9,5.4,,5.2,4.2,3,4.5,2.7,,,,,,,
,FALSE,,,No results,No results,No results,No results,,913.31523,912.30795,3.676,3117850.547,0,0,,,,No MS2,[M-H]-1,1647451.313,1926470.516,39.67753501,41.22399906,1.169,0.23,0.843362011,0.976401573,5.4,5.1,5.4,2.9,,5.1,5,4,4.7,3.6,5.4,,3.8,4.2,3.9,2.7,2.7,3.9,5.4,,5.2,4.2,3,4.5,2.7,,,,,,,
,FALSE,,C21 H39 Cl4 N6 O2 P S3,Full match,No results,No results,No results,-0.31,674.07862,673.07134,5.757,3113015.524,0,0,,,,No MS2,[M-H]-1,1028707.88,1022668.065,66.0720061,48.87167555,0.994,-0.01,0.782460518,0.960941339,5.4,3,3.7,3.1,2.7,4.2,4.2,2,4.6,,2.1,,4.8,5.4,4.2,2.7,3.1,3.5,4.8,3.7,3.1,4.2,3.1,2.7,5,,,,,,,
,FALSE,,,No results,No results,No results,No results,,677.07865,676.07138,5.747,3113015.524,0,0,,,,No MS2,[M-H]-1,1402752.198,1078902.767,54.99043019,37.68954988,0.769,-0.38,0.716008731,0.948945908,5.9,3,2.7,,2.7,2.7,2.3,5,2.7,,2,,4.1,3.2,,3.2,3.2,4,5.9,4,5.5,4.7,5.1,4.4,4.4,,,,,,,
,FALSE,"Methyl 2,4-dioxo-3-pyrrolidinecarboxylate",C6 H7 N O4,Full match,No results,Partial match,Full match,0.12,157.03753,156.03028,0.605,3112715.501,7,0,,,,No MS2,[M-H]-1,497615.738,703915.7119,78.36360824,88.02985847,1.415,0.5,0.217933668,0.71974651,6.1,4.2,3.9,6.1,5.5,2.1,,,3.6,1,,,3.6,,4,3.3,,5.9,2.6,2.3,2.6,1.4,1.6,3.3,2,4.2,4.4,0.6,,2.9,3.9,
,FALSE,,C34 H70 N4 S,Full match,No results,No results,No match,-8.85,566.52711,565.51983,9.187,3110505.127,16,0,,,,No MS2,[M-H]-1,78322.4672,91080.1127,133.5367165,194.073811,1.163,0.22,0.91986566,0.985765778,4.8,,,,,,3.9,,3.8,,,,3.4,,,4.8,,,3.7,3.8,,,,,2.6,,,,,,,
,FALSE,,C42 H81 N10 O6 P,Full match,No results,No results,No results,0.46,852.60821,851.60093,14.442,3109689.277,0,0,,,,No MS2,[M-H]-1,620825.3127,1228194.888,91.73313434,56.81415329,1.978,0.98,0.281905286,0.77483628,5.4,,,,4.1,1,3.9,,3.5,,3.1,4.8,5.4,3.1,,,0.6,3.5,4.6,4.2,1.6,4.6,2.7,,4.2,,,,,,,
,FALSE,,,No results,No results,No results,No results,,981.57488,980.5676,3.858,3109333.317,0,0,,,,No MS2,[M-H]-1,228643.5791,227946.2759,128.4120373,108.9434538,0.997,0,0.741625988,0.955649077,5.8,,,,0.8,3.1,4.5,,4.8,,5.6,,,2.7,5.8,3.9,,4.2,,,,,,,,,,,,,,
,FALSE,"1-Vinyl-1,1,3,3,3-pentabutoxydisiloxane",C22 H48 O6 Si2,No results,No results,No results,Full match,-1.78,464.29811,463.29084,1.304,3109202.204,3,0,,,,No MS2,[M-H]-1,1113732.236,1807505.046,40.64724399,39.47688296,1.623,0.7,0.005428814,0.178411512,5.5,,,,,2.3,,4.2,,,1.2,1,2.7,2.9,2.7,,,,,2.3,5.5,4.6,5.5,1.2,3.6,,,,,,,
,FALSE,,C9 H15 Cl N2 O,Invalid mass,No results,No results,No match,-10.56,202.08516,201.07788,3.11,3107811.548,23,0,,,,No MS2,[M-H]-1,805458.505,595258.5779,68.98402238,84.45857201,0.739,-0.44,0.576882536,0.908456636,2.9,0.8,,1.4,,,0.7,,,,,,,,1.4,1.7,,,1.1,,0.5,,0.2,,2.9,,0.8,,,,,
,FALSE,"1,2-Bis(p-(cis-styryl)phenyl)-trans-ethylene",C30 H24,Full match,No results,No results,Full match,4.71,384.18961,383.18226,14.643,3107187.232,29,0,,,,No MS2,[M-H]-1,212781.8169,359384.476,140.5504591,109.9894093,1.689,0.76,0.901405108,0.983051102,2.5,,0.2,1.8,,0.5,,,,,1.4,,,,,0.8,,,2.5,,1.4,,0.6,2.5,,,,,,,,
,FALSE,,C30 H64 Cl N7 O2,Full match,No results,No results,No results,4.93,589.48391,588.47663,13.068,3104593.21,0,0,,,,No MS2,[M-H]-1,1574768.601,946739.7133,55.23130006,72.57178226,0.601,-0.73,0.379679515,0.830024651,4.1,3.1,0.8,2.7,4.1,1.8,,3.5,1.2,2.3,,,3,0.2,3.5,2.3,3.7,1.2,,,0.6,0.5,,3.1,3.3,,,,,,,
,FALSE,,C13 H32 Br N5 O12 P2,Full match,No results,No results,No results,-0.05,591.07058,590.0633,3.018,3103875.184,0,0,,,,No MS2,[M-H]-1,2375413.991,1609270.778,39.66083404,36.24616944,0.677,-0.56,0.335405693,0.80982366,5.1,3.8,5,5,,3.1,4,5,4.6,3.2,1.7,5.1,3.8,3.6,2.9,4.1,3.6,3.5,3.6,2.1,5.1,4.7,2.1,3.1,4.7,,,,,,,
,FALSE,,C35 H67 N O5,Full match,No results,No results,No results,-1.67,581.50095,580.49368,12.737,3103620.921,0,0,,,,No MS2,[M-H]-1,792455.9381,538833.166,77.32976244,61.05898546,0.68,-0.56,0.197697282,0.703874806,5.8,3.1,4.4,3.6,,3.1,,0.6,1.6,,4.1,3.9,4.2,,,3.6,1.7,1.7,,,2.7,,5.4,3.5,5.8,,,,,,,
,FALSE,"N-(2,3-Dihydro-1,4-benzodioxin-6-yl)-N′-[3-(2-methyl-1H-imidazol-1-yl)propyl]ethanediamide",C17 H20 N4 O4,No results,No results,No results,Full match,-3.28,344.14733,343.14005,9.542,3101622.801,9,0,,,,No MS2,[M-H]-1,191852.5079,217759.6332,92.0822157,179.1631665,1.135,0.18,0.448588356,0.858049947,5.5,,,5.5,4.9,,,,4.4,,,5.2,,,,,2.2,4.5,1.5,1.7,,,2.1,,0.6,,,1.7,,,,
,FALSE,,,No results,No results,No results,No results,,849.30727,848.3,4.989,3101060.772,0,0,,,,No MS2,[M-H]-1,1273858.613,1850687.071,38.32825027,32.46237297,1.453,0.54,0.1086103,0.589946191,5.1,,4.7,,,,5.1,4,,2.5,2.7,,,2.9,2.9,,3.6,,1,3.2,2.7,,2.5,2.1,,,,,,,,
,FALSE,,,No results,No results,No results,No results,,647.10642,646.09914,1.647,3101032.367,0,0,,,,No MS2,[M-H]-1,1337108.977,1364528.898,52.58876293,54.33910012,1.021,0.03,0.49287896,0.874792124,5.8,5.8,1.2,5.6,,3.9,,3.5,4.6,4.6,,5.8,5,4.2,5.4,4.8,5.4,,,,,4.8,5.8,4.6,4.6,,,,,,,
,FALSE,,C20 H38 Cl2 N2 O11 S3,Full match,No results,No results,No results,-0.07,648.10143,647.09411,1.649,3101032.367,0,0,,,,No MS2,[M-H]-1,1477046.347,1364528.898,50.1860753,50.91139977,0.924,-0.11,0.29023358,0.781557006,6.1,6.1,1.2,5.6,,3.9,,3.5,6,4.6,,5.8,5,5,5.4,4.8,5.4,,,,,4.8,5.8,4.6,4.6,,,,,,,
